"Index","SPFB.SI.Open","SPFB.SI.High","SPFB.SI.Low","SPFB.SI.Close","SPFB.SI.Volume"
2015-09-03 16:30:00,67757,67789,67268,67316,297597
2015-09-03 16:45:00,67316,67391,67014,67187,324700
2015-09-03 17:00:00,67187,67345,66960,67032,253465
2015-09-03 17:15:00,67030,67032,66695,66873,312457
2015-09-03 17:30:00,66872,66987,66720,66726,186754
2015-09-03 17:45:00,66727,66816,66371,66532,327607
2015-09-03 18:00:00,66533,67066,66500,67051,220384
2015-09-03 18:15:00,67052,67190,66934,66945,203718
2015-09-03 18:30:00,66944,67287,66916,67063,168555
2015-09-03 19:00:00,67095,67140,66722,66883,73515
2015-09-03 19:15:00,66883,67184,66771,66983,68186
2015-09-03 19:30:00,66976,67127,66840,67084,52330
2015-09-03 19:45:00,67077,67135,66960,67124,31084
2015-09-03 20:00:00,67128,67350,67071,67337,104674
2015-09-03 20:15:00,67338,67350,67030,67126,42674
2015-09-03 20:30:00,67118,67330,67083,67235,37418
2015-09-03 20:45:00,67231,67336,67131,67309,34878
2015-09-03 21:00:00,67317,67400,67160,67339,69187
2015-09-03 21:15:00,67338,67420,67255,67359,54114
2015-09-03 21:30:00,67355,67375,67270,67324,25376
2015-09-03 21:45:00,67327,67365,67301,67317,10743
2015-09-03 22:00:00,67315,67347,67263,67264,19066
2015-09-03 22:15:00,67264,67267,67050,67146,37924
2015-09-03 22:30:00,67145,67386,67091,67375,37146
2015-09-03 22:45:00,67370,67390,67283,67379,29908
2015-09-03 23:00:00,67379,67399,67258,67330,17962
2015-09-03 23:15:00,67325,67456,67279,67439,30439
2015-09-03 23:30:00,67439,67468,67392,67400,15593
2015-09-03 23:45:00,67401,67460,67389,67452,6092
2015-09-04 10:00:00,67464,68194,67464,68075,351357
2015-09-04 10:15:00,68069,68134,67863,67924,153578
2015-09-04 10:30:00,67923,67945,67775,67846,101324
2015-09-04 10:45:00,67846,67895,67757,67833,92198
2015-09-04 11:00:00,67830,67913,67791,67847,108916
2015-09-04 11:15:00,67843,67890,67665,67707,113206
2015-09-04 11:30:00,67708,67880,67602,67825,165554
2015-09-04 11:45:00,67825,67875,67741,67780,95512
2015-09-04 12:00:00,67781,67855,67575,67595,89466
2015-09-04 12:15:00,67592,67680,67538,67568,95367
2015-09-04 12:30:00,67569,67720,67554,67665,68317
2015-09-04 12:45:00,67664,67792,67651,67768,53962
2015-09-04 13:00:00,67768,67800,67649,67705,61271
2015-09-04 13:15:00,67706,67782,67680,67772,33009
2015-09-04 13:30:00,67776,67819,67704,67769,47897
2015-09-04 13:45:00,67764,67798,67672,67684,40912
2015-09-04 14:00:00,67693,67800,67644,67782,35822
2015-09-04 14:15:00,67778,67934,67761,67811,90285
2015-09-04 14:30:00,67812,67868,67744,67837,54691
2015-09-04 14:45:00,67837,67885,67691,67714,64856
2015-09-04 15:00:00,67715,67785,67615,67633,81095
2015-09-04 15:15:00,67633,67708,67495,67550,103310
2015-09-04 15:30:00,67570,67869,67300,67757,397810
2015-09-04 15:45:00,67756,68016,67741,67860,261507
2015-09-04 16:00:00,67859,67969,67630,67726,197596
2015-09-04 16:15:00,67726,67856,67666,67686,101890
2015-09-04 16:30:00,67686,67752,67575,67686,126688
2015-09-04 16:45:00,67689,67787,67665,67756,93466
2015-09-04 17:00:00,67755,67794,67512,67603,99604
2015-09-04 17:15:00,67605,67629,67179,67424,237131
2015-09-04 17:30:00,67424,67660,67371,67615,120552
2015-09-04 17:45:00,67617,67710,67553,67613,94584
2015-09-04 18:00:00,67610,67660,67455,67559,93770
2015-09-04 18:15:00,67559,67744,67421,67613,106261
2015-09-04 18:30:00,67616,67695,67494,67530,70514
2015-09-04 19:00:00,67553,67731,67553,67723,35006
2015-09-04 19:15:00,67721,67820,67678,67777,43690
2015-09-04 19:30:00,67781,67962,67777,67938,38129
2015-09-04 19:45:00,67938,68039,67901,67997,45034
2015-09-04 20:00:00,67996,68060,67840,68010,91984
2015-09-04 20:15:00,68017,68034,67916,67962,26539
2015-09-04 20:30:00,67960,68123,67959,68076,39303
2015-09-04 20:45:00,68076,68242,68055,68105,65253
2015-09-04 21:00:00,68103,68240,68030,68178,39018
2015-09-04 21:15:00,68178,68417,68150,68313,84657
2015-09-04 21:30:00,68316,68479,68277,68426,46913
2015-09-04 21:45:00,68425,68555,68378,68500,39973
2015-09-04 22:00:00,68500,68522,68426,68464,24056
2015-09-04 22:15:00,68464,68576,68457,68525,23076
2015-09-04 22:30:00,68530,68570,68374,68474,45389
2015-09-04 22:45:00,68474,68534,68380,68499,21815
2015-09-04 23:00:00,68502,68664,68457,68595,32861
2015-09-04 23:15:00,68593,68645,68503,68616,20665
2015-09-04 23:30:00,68616,68700,68596,68660,41289
2015-09-04 23:45:00,68654,68678,68610,68651,11039
2015-09-07 10:00:00,68684,68871,68313,68618,182973
2015-09-07 10:15:00,68620,68827,68573,68823,143423
2015-09-07 10:30:00,68827,68898,68664,68838,134518
2015-09-07 10:45:00,68841,68895,68512,68616,190445
2015-09-07 11:00:00,68614,68659,68495,68558,92066
2015-09-07 11:15:00,68559,68600,68473,68506,118558
2015-09-07 11:30:00,68505,68661,68502,68609,52932
2015-09-07 11:45:00,68609,68633,68520,68559,40322
2015-09-07 12:00:00,68558,68620,68394,68440,61507
2015-09-07 12:15:00,68439,68465,68256,68430,101183
2015-09-07 12:30:00,68426,68456,68345,68404,31926
2015-09-07 12:45:00,68406,68534,68381,68407,43835
2015-09-07 13:00:00,68407,68515,68400,68484,35698
2015-09-07 13:15:00,68488,68532,68408,68473,44379
2015-09-07 13:30:00,68476,68479,68315,68413,39555
2015-09-07 13:45:00,68408,68485,68403,68457,18620
2015-09-07 14:00:00,68453,68516,68453,68489,19148
2015-09-07 14:15:00,68486,68576,68400,68438,48707
2015-09-07 14:30:00,68439,68476,68386,68446,30864
2015-09-07 14:45:00,68445,68485,68408,68430,20672
2015-09-07 15:00:00,68431,68511,68392,68421,31074
2015-09-07 15:15:00,68421,68447,68365,68421,23067
2015-09-07 15:30:00,68420,68434,68374,68379,18193
2015-09-07 15:45:00,68381,68461,68371,68431,21585
2015-09-07 16:00:00,68427,68473,68387,68442,28046
2015-09-07 16:15:00,68443,68646,68430,68640,98783
2015-09-07 16:30:00,68640,68730,68585,68686,111147
2015-09-07 16:45:00,68681,68735,68610,68681,67988
2015-09-07 17:00:00,68683,68755,68635,68684,66960
2015-09-07 17:15:00,68685,68698,68517,68559,81180
2015-09-07 17:30:00,68559,68714,68518,68702,68246
2015-09-07 17:45:00,68703,68958,68702,68919,135294
2015-09-07 18:00:00,68919,69100,68906,69033,191751
2015-09-07 18:15:00,69031,69342,68971,69313,171954
2015-09-07 18:30:00,69313,69317,69152,69225,107227
2015-09-07 19:00:00,69249,69280,69184,69268,24912
2015-09-07 19:15:00,69270,69420,69265,69391,46783
2015-09-07 19:30:00,69389,69457,69275,69335,30997
2015-09-07 19:45:00,69334,69449,69252,69418,38732
2015-09-07 20:00:00,69423,69442,69321,69395,21501
2015-09-07 20:15:00,69395,69475,69326,69328,26216
2015-09-07 20:30:00,69328,69420,69322,69398,12301
2015-09-07 20:45:00,69398,69405,69357,69362,5484
2015-09-07 21:00:00,69364,69364,69142,69208,35553
2015-09-07 21:15:00,69208,69328,69161,69317,15749
2015-09-07 21:30:00,69317,69350,69230,69265,12425
2015-09-07 21:45:00,69261,69305,69168,69169,14328
2015-09-07 22:00:00,69172,69176,69034,69116,29273
2015-09-07 22:15:00,69115,69210,69082,69189,13443
2015-09-07 22:30:00,69185,69282,69150,69275,12101
2015-09-07 22:45:00,69271,69388,69212,69339,22508
2015-09-07 23:00:00,69339,69352,69261,69308,12429
2015-09-07 23:15:00,69306,69362,69304,69320,6507
2015-09-07 23:30:00,69324,69350,69176,69261,18247
2015-09-07 23:45:00,69264,69287,69243,69246,6862
2015-09-08 10:00:00,69240,69240,68622,68652,275798
2015-09-08 10:15:00,68653,69067,68637,69004,242964
2015-09-08 10:30:00,69004,69030,68884,68917,114674
2015-09-08 10:45:00,68917,69130,68899,69108,128058
2015-09-08 11:00:00,69111,69213,69011,69115,145218
2015-09-08 11:15:00,69120,69137,68946,69023,129311
2015-09-08 11:30:00,69024,69098,68962,69011,87839
2015-09-08 11:45:00,69010,69020,68844,68902,97408
2015-09-08 12:00:00,68898,68911,68687,68687,166956
2015-09-08 12:15:00,68688,68826,68568,68811,180454
2015-09-08 12:30:00,68812,68817,68535,68694,161645
2015-09-08 12:45:00,68694,68761,68639,68701,64788
2015-09-08 13:00:00,68701,68740,68592,68688,76592
2015-09-08 13:15:00,68683,68698,68605,68661,82947
2015-09-08 13:30:00,68662,68665,68464,68529,131904
2015-09-08 13:45:00,68534,68570,68407,68469,144603
2015-09-08 14:00:00,68468,68614,68468,68600,72386
2015-09-08 14:15:00,68598,68611,68530,68570,53018
2015-09-08 14:30:00,68571,68574,68341,68375,124987
2015-09-08 14:45:00,68375,68448,68278,68390,123021
2015-09-08 15:00:00,68387,68406,68358,68393,8332
2015-09-08 15:30:00,68397,68403,68385,68385,579
2015-09-08 17:00:00,68386,69108,68386,68919,246318
2015-09-08 17:15:00,68918,68925,68660,68715,196693
2015-09-08 17:30:00,68718,68743,68430,68559,173585
2015-09-08 17:45:00,68564,68590,68340,68422,144902
2015-09-08 18:00:00,68418,68497,68030,68114,322319
2015-09-08 18:15:00,68114,68200,67830,68119,223988
2015-09-08 18:30:00,68114,68320,68044,68097,134156
2015-09-08 19:00:00,68168,68257,68017,68157,60443
2015-09-08 19:15:00,68153,68167,67903,67954,46206
2015-09-08 19:30:00,67956,68259,67910,68221,52969
2015-09-08 19:45:00,68226,68420,68150,68378,63681
2015-09-08 20:00:00,68377,68424,68166,68177,42156
2015-09-08 20:15:00,68177,68204,68055,68163,35475
2015-09-08 20:30:00,68158,68290,68054,68097,31493
2015-09-08 20:45:00,68094,68108,67925,67946,38461
2015-09-08 21:00:00,67947,68092,67885,68057,42738
2015-09-08 21:15:00,68052,68097,67896,67986,36087
2015-09-08 21:30:00,67989,68024,67917,67936,12930
2015-09-08 21:45:00,67936,68074,67936,68023,23069
2015-09-08 22:00:00,68029,68075,67990,68051,17861
2015-09-08 22:15:00,68054,68086,68007,68011,11052
2015-09-08 22:30:00,68016,68054,67921,67939,16657
2015-09-08 22:45:00,67935,67939,67782,67831,40057
2015-09-08 23:00:00,67830,68069,67830,68003,31469
2015-09-08 23:15:00,68007,68041,67921,67976,15398
2015-09-08 23:30:00,67976,68068,67957,68066,20618
2015-09-08 23:45:00,68068,68130,68051,68091,11769
2015-09-09 10:00:00,68068,68068,67549,67927,205769
2015-09-09 10:15:00,67926,67955,67694,67758,126422
2015-09-09 10:30:00,67758,67781,67500,67707,181179
2015-09-09 10:45:00,67705,67728,67577,67682,95246
2015-09-09 11:00:00,67678,67699,67544,67677,101364
2015-09-09 11:15:00,67677,67739,67454,67530,139608
2015-09-09 11:30:00,67535,67624,67409,67548,171192
2015-09-09 11:45:00,67545,67780,67530,67741,134631
2015-09-09 12:00:00,67743,67871,67723,67729,131236
2015-09-09 12:15:00,67729,67825,67688,67798,73093
2015-09-09 12:30:00,67798,67833,67716,67768,82647
2015-09-09 12:45:00,67774,67917,67760,67841,109671
2015-09-09 13:00:00,67843,67922,67810,67903,71319
2015-09-09 13:15:00,67900,67925,67800,67861,63956
2015-09-09 13:30:00,67860,67890,67745,67829,55665
2015-09-09 13:45:00,67830,67970,67804,67944,100115
2015-09-09 14:00:00,67937,67937,67847,67871,48962
2015-09-09 14:15:00,67872,68084,67872,68040,103883
2015-09-09 14:30:00,68041,68190,68038,68090,137766
2015-09-09 14:45:00,68093,68289,68090,68177,109545
2015-09-09 15:00:00,68177,68221,68033,68123,149140
2015-09-09 15:15:00,68123,68147,68046,68142,64726
2015-09-09 15:30:00,68139,68180,68001,68040,81609
2015-09-09 15:45:00,68039,68137,68036,68069,84401
2015-09-09 16:00:00,68069,68442,67957,68188,356223
2015-09-09 16:15:00,68188,68232,67862,67957,201223
2015-09-09 16:30:00,67952,68094,67850,68051,152430
2015-09-09 16:45:00,68056,68246,68046,68240,134892
2015-09-09 17:00:00,68240,68305,68112,68274,181866
2015-09-09 17:15:00,68274,68304,68165,68217,70221
2015-09-09 17:30:00,68216,68249,68124,68234,76871
2015-09-09 17:45:00,68236,68249,68160,68180,74610
2015-09-09 18:00:00,68183,68227,68103,68114,67158
2015-09-09 18:15:00,68117,68312,68100,68265,117546
2015-09-09 18:30:00,68265,68301,68177,68216,81569
2015-09-09 19:00:00,68216,68269,68168,68237,22455
2015-09-09 19:15:00,68239,68242,68104,68120,32154
2015-09-09 19:30:00,68118,68124,67939,68043,43886
2015-09-09 19:45:00,68039,68185,68011,68163,40972
2015-09-09 20:00:00,68160,68278,68160,68206,33082
2015-09-09 20:15:00,68206,68245,68165,68220,22387
2015-09-09 20:30:00,68220,68330,68192,68277,45907
2015-09-09 20:45:00,68278,68415,68278,68413,56914
2015-09-09 21:00:00,68414,68576,68357,68503,70377
2015-09-09 21:15:00,68500,68616,68484,68577,54708
2015-09-09 21:30:00,68579,68604,68500,68572,27773
2015-09-09 21:45:00,68571,68584,68444,68512,33216
2015-09-09 22:00:00,68509,68568,68435,68529,25102
2015-09-09 22:15:00,68534,68554,68460,68505,13470
2015-09-09 22:30:00,68505,68598,68495,68595,22126
2015-09-09 22:45:00,68593,68598,68548,68570,13023
2015-09-09 23:00:00,68573,68575,68510,68511,16634
2015-09-09 23:15:00,68511,68543,68488,68522,12881
2015-09-09 23:30:00,68522,68678,68517,68609,63348
2015-09-09 23:45:00,68609,68635,68597,68635,6513
2015-09-10 10:00:00,70600,70886,70600,70710,9087
2015-09-10 10:15:00,70715,70763,70562,70570,6229
2015-09-10 10:30:00,70560,70612,70452,70514,8586
2015-09-10 10:45:00,70510,70578,70316,70326,16829
2015-09-10 11:00:00,70314,70341,70184,70269,15415
2015-09-10 11:15:00,70275,70352,70218,70332,4785
2015-09-10 11:30:00,70337,70410,70266,70354,3617
2015-09-10 11:45:00,70359,70359,70073,70073,4771
2015-09-10 12:00:00,70056,70155,70010,70106,24726
2015-09-10 12:15:00,70100,70126,70018,70053,12896
2015-09-10 12:30:00,70052,70170,70026,70128,8818
2015-09-10 12:45:00,70128,70183,70023,70080,7430
2015-09-10 13:00:00,70068,70140,70024,70122,3431
2015-09-10 13:15:00,70126,70151,70064,70083,4514
2015-09-10 13:30:00,70090,70090,69968,70028,2823
2015-09-10 13:45:00,70025,70101,69942,70053,3681
2015-09-10 14:00:00,70067,70115,70059,70113,1698
2015-09-10 14:15:00,70120,70255,70120,70255,3576
2015-09-10 14:30:00,70260,70270,70080,70182,2694
2015-09-10 14:45:00,70176,70220,70134,70203,2865
2015-09-10 15:00:00,70201,70259,70180,70240,3211
2015-09-10 15:15:00,70247,70326,70220,70238,7097
2015-09-10 15:30:00,70246,70550,70238,70460,13212
2015-09-10 15:45:00,70474,70491,70330,70404,4815
2015-09-10 16:00:00,70391,70420,70170,70238,5217
2015-09-10 16:15:00,70210,70290,70137,70154,1688
2015-09-10 16:30:00,70149,70214,70062,70204,8600
2015-09-10 16:45:00,70194,70269,70188,70236,2679
2015-09-10 17:00:00,70237,70314,70155,70239,3710
2015-09-10 17:15:00,70208,70239,70038,70057,2801
2015-09-10 17:30:00,70042,70107,69926,70026,5546
2015-09-10 17:45:00,70003,70012,69714,69770,16688
2015-09-10 18:00:00,69774,69925,69624,69718,14524
2015-09-10 18:15:00,69721,69855,69556,69642,11910
2015-09-10 18:30:00,69636,69698,69482,69500,10558
2015-09-10 19:00:00,69684,69783,69596,69750,2622
2015-09-10 19:15:00,69750,69884,69681,69812,2377
2015-09-10 19:30:00,69828,69837,69668,69748,2379
2015-09-10 19:45:00,69753,69753,69633,69717,516
2015-09-10 20:00:00,69742,69770,69675,69700,469
2015-09-10 20:15:00,69718,69751,69628,69641,1080
2015-09-10 20:30:00,69644,69644,69500,69537,1022
2015-09-10 20:45:00,69532,69573,69500,69527,1260
2015-09-10 21:00:00,69524,69550,69434,69498,2088
2015-09-10 21:15:00,69501,69574,69406,69466,1439
2015-09-10 21:30:00,69460,69620,69450,69609,592
2015-09-10 21:45:00,69610,69723,69573,69723,1623
2015-09-10 22:00:00,69723,69784,69700,69728,532
2015-09-10 22:15:00,69723,69750,69615,69711,410
2015-09-10 22:30:00,69721,69733,69686,69704,433
2015-09-10 22:45:00,69703,69724,69529,69580,1138
2015-09-10 23:00:00,69575,69625,69573,69599,159
2015-09-10 23:15:00,69608,69714,69572,69685,469
2015-09-10 23:30:00,69711,69725,69690,69711,375
2015-09-10 23:45:00,69713,69777,69695,69703,707
2015-09-11 10:00:00,69777,69938,69777,69929,8681
2015-09-11 10:15:00,69934,70086,69922,70025,7921
2015-09-11 10:30:00,70047,70055,69890,69910,4214
2015-09-11 10:45:00,69912,69978,69860,69905,4235
2015-09-11 11:00:00,69905,69993,69893,69986,3546
2015-09-11 11:15:00,69984,70153,69960,70083,6221
2015-09-11 11:30:00,70126,70178,70086,70100,4277
2015-09-11 11:45:00,70107,70144,70015,70066,4634
2015-09-11 12:00:00,70053,70081,69900,69944,2832
2015-09-11 12:15:00,69928,69989,69864,69926,16518
2015-09-11 12:30:00,69922,69932,69630,69685,9337
2015-09-11 12:45:00,69667,69755,69558,69704,8034
2015-09-11 13:00:00,69676,69732,69606,69660,2618
2015-09-11 13:15:00,69660,69769,69602,69766,6727
2015-09-11 13:30:00,69746,69888,69661,69816,2875
2015-09-11 13:45:00,69830,70044,69814,70043,4270
2015-09-11 14:00:00,70043,70082,69916,69967,3013
2015-09-11 14:15:00,69970,70061,69924,70054,2485
2015-09-11 14:30:00,70068,70082,69941,70012,1926
2015-09-11 14:45:00,69998,70200,69998,70062,6343
2015-09-11 15:00:00,70068,70080,69902,69912,3836
2015-09-11 15:15:00,69924,69982,69860,69878,2022
2015-09-11 15:30:00,69887,70160,69879,70100,8893
2015-09-11 15:45:00,70104,70108,70037,70072,4474
2015-09-11 16:00:00,70084,70224,70080,70105,7294
2015-09-11 16:15:00,70113,70142,70061,70088,1834
2015-09-11 16:30:00,70081,70147,69900,69971,7962
2015-09-11 16:45:00,69978,70138,69957,70120,3114
2015-09-11 17:00:00,70127,70165,70060,70066,4479
2015-09-11 17:15:00,70058,70165,69906,70123,12300
2015-09-11 17:30:00,70126,70250,70088,70124,6330
2015-09-11 17:45:00,70123,70166,70044,70166,3914
2015-09-11 18:00:00,70176,70203,70002,70002,3404
2015-09-11 18:15:00,70004,70088,69756,69794,6025
2015-09-11 18:30:00,69786,69840,69560,69666,9883
2015-09-11 19:00:00,69625,69738,69601,69706,3932
2015-09-11 19:15:00,69705,69789,69640,69710,1260
2015-09-11 19:30:00,69700,69759,69660,69682,1915
2015-09-11 19:45:00,69676,69708,69490,69532,6402
2015-09-11 20:00:00,69511,69629,69464,69610,3837
2015-09-11 20:15:00,69594,69627,69554,69569,648
2015-09-11 20:30:00,69570,69617,69566,69600,806
2015-09-11 20:45:00,69573,69658,69572,69650,2405
2015-09-11 21:00:00,69625,69734,69600,69631,1408
2015-09-11 21:15:00,69602,69750,69552,69700,588
2015-09-11 21:30:00,69689,69750,69680,69733,603
2015-09-11 21:45:00,69725,69756,69720,69731,414
2015-09-11 22:00:00,69738,69738,69679,69730,746
2015-09-11 22:15:00,69720,69738,69706,69706,248
2015-09-11 22:30:00,69719,69760,69719,69758,723
2015-09-11 22:45:00,69739,69758,69726,69735,1153
2015-09-11 23:00:00,69727,69730,69708,69726,652
2015-09-11 23:15:00,69721,69732,69690,69719,1011
2015-09-11 23:30:00,69720,69873,69720,69873,2359
2015-09-11 23:45:00,69878,69939,69864,69909,2317
2015-09-14 10:00:00,69821,70033,69630,69844,20560
2015-09-14 10:15:00,69844,69987,69831,69906,14650
2015-09-14 10:30:00,69906,69974,69853,69953,7037
2015-09-14 10:45:00,69952,70027,69909,69912,19413
2015-09-14 11:00:00,69916,69951,69816,69848,14778
2015-09-14 11:15:00,69844,69925,69830,69892,11883
2015-09-14 11:30:00,69892,69930,69867,69884,12022
2015-09-14 11:45:00,69873,69890,69693,69693,41931
2015-09-14 12:00:00,69693,69735,69623,69654,24711
2015-09-14 12:15:00,69653,69730,69612,69690,13729
2015-09-14 12:30:00,69686,69735,69672,69698,10170
2015-09-14 12:45:00,69694,69733,69680,69710,7379
2015-09-14 13:00:00,69710,69718,69540,69563,20641
2015-09-14 13:15:00,69564,69650,69550,69599,15782
2015-09-14 13:30:00,69598,69650,69520,69618,16470
2015-09-14 13:45:00,69619,69666,69592,69609,10176
2015-09-14 14:00:00,69618,69632,69580,69587,12722
2015-09-14 14:15:00,69591,69599,69453,69502,24040
2015-09-14 14:30:00,69500,69610,69471,69585,13488
2015-09-14 14:45:00,69588,69668,69560,69631,11412
2015-09-14 15:00:00,69636,69641,69545,69554,13800
2015-09-14 15:15:00,69556,69665,69528,69642,11747
2015-09-14 15:30:00,69642,69755,69642,69658,19956
2015-09-14 15:45:00,69660,69666,69585,69646,12084
2015-09-14 16:00:00,69649,69709,69591,69680,21428
2015-09-14 16:15:00,69677,69680,69536,69649,15135
2015-09-14 16:30:00,69650,69808,69619,69693,30775
2015-09-14 16:45:00,69695,69870,69680,69750,20273
2015-09-14 17:00:00,69749,69792,69543,69570,22407
2015-09-14 17:15:00,69564,69567,69400,69552,40085
2015-09-14 17:30:00,69551,69563,69330,69354,42358
2015-09-14 17:45:00,69351,69351,69154,69258,57016
2015-09-14 18:00:00,69252,69270,69043,69136,45206
2015-09-14 18:15:00,69138,69345,69091,69342,33781
2015-09-14 18:30:00,69342,69384,69216,69301,36571
2015-09-14 19:00:00,69281,69354,69201,69297,12436
2015-09-14 19:15:00,69299,69330,69202,69292,10350
2015-09-14 19:30:00,69293,69364,69208,69360,9681
2015-09-14 19:45:00,69361,69467,69255,69410,14480
2015-09-14 20:00:00,69420,69466,69401,69413,13928
2015-09-14 20:15:00,69412,69442,69350,69418,5883
2015-09-14 20:30:00,69424,69448,69300,69330,6406
2015-09-14 20:45:00,69325,69344,69225,69238,6406
2015-09-14 21:00:00,69236,69313,69184,69263,8528
2015-09-14 21:15:00,69264,69414,69231,69366,13228
2015-09-14 21:30:00,69369,69400,69350,69382,4898
2015-09-14 21:45:00,69385,69390,69300,69319,3061
2015-09-14 22:00:00,69316,69380,69308,69366,3134
2015-09-14 22:15:00,69375,69392,69347,69372,2812
2015-09-14 22:30:00,69375,69436,69373,69381,4720
2015-09-14 22:45:00,69386,69396,69285,69303,4447
2015-09-14 23:00:00,69303,69378,69291,69365,4115
2015-09-14 23:15:00,69381,69460,69370,69447,6261
2015-09-14 23:30:00,69447,69488,69441,69451,8622
2015-09-14 23:45:00,69450,69478,69411,69465,2225
2015-09-15 10:00:00,69479,69619,69154,69290,97218
2015-09-15 10:15:00,69290,69290,69095,69166,97961
2015-09-15 10:30:00,69166,69184,69000,69035,91746
2015-09-15 10:45:00,69031,69061,68902,68920,119721
2015-09-15 11:00:00,68920,68928,68725,68866,136565
2015-09-15 11:15:00,68867,68905,68827,68877,73538
2015-09-15 11:30:00,68878,68928,68855,68874,59743
2015-09-15 11:45:00,68873,68910,68695,68755,108877
2015-09-15 12:00:00,68753,68809,68662,68677,78773
2015-09-15 12:15:00,68681,68967,68669,68940,107432
2015-09-15 12:30:00,68939,68971,68882,68932,80703
2015-09-15 12:45:00,68933,68987,68913,68973,60852
2015-09-15 13:00:00,68974,69012,68942,68956,76989
2015-09-15 13:15:00,68956,69008,68919,68928,32152
2015-09-15 13:30:00,68929,69061,68847,69017,86609
2015-09-15 13:45:00,69017,69065,68983,69033,36941
2015-09-15 14:00:00,69028,69060,69009,69037,32801
2015-09-15 14:15:00,69036,69140,69018,69082,49657
2015-09-15 14:30:00,69084,69115,68905,68934,70273
2015-09-15 14:45:00,68930,68930,68680,68724,136675
2015-09-15 15:00:00,68724,68789,68535,68562,153177
2015-09-15 15:15:00,68562,68597,68451,68587,144182
2015-09-15 15:30:00,68587,68649,68459,68571,55371
2015-09-15 15:45:00,68572,68669,68549,68600,69001
2015-09-15 16:00:00,68602,68603,68389,68530,93775
2015-09-15 16:15:00,68528,68638,68476,68550,66567
2015-09-15 16:30:00,68551,68652,68505,68531,60683
2015-09-15 16:45:00,68536,68605,68375,68407,115507
2015-09-15 17:00:00,68413,68809,68382,68770,181482
2015-09-15 17:15:00,68767,68844,68649,68657,101103
2015-09-15 17:30:00,68658,68802,68583,68690,123532
2015-09-15 17:45:00,68687,68869,68506,68823,119720
2015-09-15 18:00:00,68824,68925,68756,68824,98272
2015-09-15 18:15:00,68821,68913,68773,68832,77288
2015-09-15 18:30:00,68830,68838,68700,68837,64301
2015-09-15 19:00:00,68779,68820,68711,68789,21740
2015-09-15 19:15:00,68787,68814,68678,68700,33108
2015-09-15 19:30:00,68700,68734,68572,68625,32339
2015-09-15 19:45:00,68625,68694,68561,68593,29100
2015-09-15 20:00:00,68588,68639,68569,68599,13386
2015-09-15 20:15:00,68602,68726,68586,68705,15561
2015-09-15 20:30:00,68707,68730,68581,68651,20570
2015-09-15 20:45:00,68652,68768,68617,68732,16660
2015-09-15 21:00:00,68732,68798,68723,68762,23328
2015-09-15 21:15:00,68756,68777,68571,68606,28138
2015-09-15 21:30:00,68604,68607,68531,68557,37467
2015-09-15 21:45:00,68555,68625,68550,68600,19368
2015-09-15 22:00:00,68601,68609,68554,68558,10427
2015-09-15 22:15:00,68558,68615,68551,68585,7106
2015-09-15 22:30:00,68585,68597,68560,68574,4168
2015-09-15 22:45:00,68574,68635,68571,68628,9679
2015-09-15 23:00:00,68625,68732,68619,68722,19794
2015-09-15 23:15:00,68720,68753,68642,68668,18624
2015-09-15 23:30:00,68668,68680,68536,68543,42651
2015-09-15 23:45:00,68542,68580,68450,68537,19209
2015-09-16 10:00:00,68527,68527,67640,67807,377673
2015-09-16 10:15:00,67807,67966,67743,67887,141883
2015-09-16 10:30:00,67890,67947,67795,67834,87437
2015-09-16 10:45:00,67830,67849,67553,67556,182606
2015-09-16 11:00:00,67556,67645,67500,67533,139769
2015-09-16 11:15:00,67535,67579,67444,67512,144162
2015-09-16 11:30:00,67510,67606,67380,67425,122976
2015-09-16 11:45:00,67425,67560,67420,67494,74248
2015-09-16 12:00:00,67493,67613,67450,67572,92847
2015-09-16 12:15:00,67576,67691,67576,67681,79639
2015-09-16 12:30:00,67680,67740,67638,67721,59320
2015-09-16 12:45:00,67720,67795,67684,67762,64524
2015-09-16 13:00:00,67761,67783,67647,67670,62923
2015-09-16 13:15:00,67666,67696,67580,67659,39997
2015-09-16 13:30:00,67658,67757,67634,67716,42919
2015-09-16 13:45:00,67720,67840,67716,67771,55925
2015-09-16 14:00:00,67771,67810,67731,67803,47124
2015-09-16 14:15:00,67803,67804,67753,67781,25815
2015-09-16 14:30:00,67784,67845,67750,67778,49596
2015-09-16 14:45:00,67778,67790,67649,67673,86556
2015-09-16 15:00:00,67673,67681,67511,67536,99295
2015-09-16 15:15:00,67536,67600,67438,67492,93244
2015-09-16 15:30:00,67488,67572,67353,67414,149008
2015-09-16 15:45:00,67414,67414,67301,67369,127431
2015-09-16 16:00:00,67366,67506,67245,67326,130535
2015-09-16 16:15:00,67327,67407,67296,67334,77056
2015-09-16 16:30:00,67332,67442,67280,67307,85344
2015-09-16 16:45:00,67307,67318,67163,67275,118754
2015-09-16 17:00:00,67274,67298,67110,67262,94732
2015-09-16 17:15:00,67257,67382,67237,67340,78041
2015-09-16 17:30:00,67340,67429,67283,67331,226342
2015-09-16 17:45:00,67330,67406,67041,67154,167400
2015-09-16 18:00:00,67154,67155,66800,66818,248905
2015-09-16 18:15:00,66817,67007,66784,66942,146850
2015-09-16 18:30:00,66942,66984,66726,66906,123686
