"Index","SPFB.RTS.Open","SPFB.RTS.High","SPFB.RTS.Low","SPFB.RTS.Close","SPFB.RTS.Volume"
2016-05-16 16:45:00,93680,93860,93420,93530,22952
2016-05-16 17:00:00,93540,93640,93440,93480,16877
2016-05-16 17:15:00,93490,93550,93240,93290,13043
2016-05-16 17:30:00,93270,93310,92620,92700,37420
2016-05-16 17:45:00,92700,92790,92480,92640,25824
2016-05-16 18:00:00,92630,92770,92490,92630,19564
2016-05-16 18:15:00,92630,92690,92220,92420,30203
2016-05-16 18:30:00,92430,92680,92280,92600,18678
2016-05-16 19:00:00,92620,92720,92250,92400,14444
2016-05-16 19:15:00,92400,92510,92170,92310,10044
2016-05-16 19:30:00,92320,92490,92290,92420,4357
2016-05-16 19:45:00,92430,92560,92310,92510,4444
2016-05-16 20:00:00,92500,92660,92450,92530,6264
2016-05-16 20:15:00,92530,92570,92370,92450,4503
2016-05-16 20:30:00,92450,92570,92250,92280,6925
2016-05-16 20:45:00,92280,92420,92150,92380,6953
2016-05-16 21:00:00,92380,92760,92360,92650,8794
2016-05-16 21:15:00,92650,92690,92440,92570,8736
2016-05-16 21:30:00,92590,92620,92460,92510,3681
2016-05-16 21:45:00,92510,92610,92500,92600,2256
2016-05-16 22:00:00,92610,92680,92520,92580,3387
2016-05-16 22:15:00,92570,92670,92520,92650,1956
2016-05-16 22:30:00,92660,92660,92470,92560,3515
2016-05-16 22:45:00,92580,92670,92510,92530,3124
2016-05-16 23:00:00,92520,92570,92460,92540,2179
2016-05-16 23:15:00,92540,92590,92520,92570,1586
2016-05-16 23:30:00,92560,92700,92510,92620,5592
2016-05-16 23:45:00,92620,92640,92550,92590,1436
2016-05-17 10:00:00,92590,93200,92470,92680,44065
2016-05-17 10:15:00,92690,93110,92550,92720,33788
2016-05-17 10:30:00,92710,92900,91960,92140,58172
2016-05-17 10:45:00,92140,92370,92110,92210,20235
2016-05-17 11:00:00,92210,92310,91800,91840,35122
2016-05-17 11:15:00,91830,91870,91600,91730,27592
2016-05-17 11:30:00,91730,91840,91640,91740,16022
2016-05-17 11:45:00,91730,91920,91620,91620,15892
2016-05-17 12:00:00,91620,91640,91080,91210,49876
2016-05-17 12:15:00,91200,91400,91130,91210,18149
2016-05-17 12:30:00,91210,91360,91160,91220,11821
2016-05-17 12:45:00,91220,91430,91160,91330,13978
2016-05-17 13:00:00,91320,91400,91170,91220,11975
2016-05-17 13:15:00,91220,91260,91040,91080,15901
2016-05-17 13:30:00,91100,91160,90710,90730,25773
2016-05-17 13:45:00,90730,90890,90670,90830,18471
2016-05-17 14:00:00,90830,90900,90460,90490,23044
2016-05-17 14:15:00,90480,90740,90370,90680,20269
2016-05-17 14:30:00,90670,90720,90560,90700,13359
2016-05-17 14:45:00,90700,91050,90580,91040,21137
2016-05-17 15:00:00,91040,91580,91010,91420,34488
2016-05-17 15:15:00,91410,91480,91270,91310,14657
2016-05-17 15:30:00,91300,91300,90940,91080,23735
2016-05-17 15:45:00,91080,91120,90730,90860,19122
2016-05-17 16:00:00,90860,91430,90800,91410,29698
2016-05-17 16:15:00,91410,91530,91240,91390,23737
2016-05-17 16:30:00,91380,91770,91270,91470,38958
2016-05-17 16:45:00,91460,91840,91340,91820,31525
2016-05-17 17:00:00,91830,92070,91670,92060,27719
2016-05-17 17:15:00,92040,92080,91530,91560,28515
2016-05-17 17:30:00,91550,91980,91480,91930,22944
2016-05-17 17:45:00,91920,92240,91720,92150,34020
2016-05-17 18:00:00,92150,92260,91950,92000,23586
2016-05-17 18:15:00,92020,92700,92000,92610,44673
2016-05-17 18:30:00,92620,92970,92600,92970,34707
2016-05-17 19:00:00,92900,92990,92770,92800,14067
2016-05-17 19:15:00,92800,92840,92620,92760,6672
2016-05-17 19:30:00,92760,92760,92590,92640,5576
2016-05-17 19:45:00,92640,92690,92430,92490,7824
2016-05-17 20:00:00,92490,92640,92420,92560,6929
2016-05-17 20:15:00,92550,92590,92440,92520,4470
2016-05-17 20:30:00,92530,92640,92480,92550,3364
2016-05-17 20:45:00,92550,92610,92320,92350,5472
2016-05-17 21:00:00,92360,92500,92290,92450,6702
2016-05-17 21:15:00,92450,92540,92320,92480,6086
2016-05-17 21:30:00,92490,92720,92430,92600,8080
2016-05-17 21:45:00,92600,92690,92580,92650,2627
2016-05-17 22:00:00,92640,92800,92570,92720,5923
2016-05-17 22:15:00,92710,92750,92480,92510,5849
2016-05-17 22:30:00,92500,92560,92460,92530,3807
2016-05-17 22:45:00,92530,92690,92500,92550,5327
2016-05-17 23:00:00,92540,92570,92410,92530,3247
2016-05-17 23:15:00,92510,92590,92440,92490,2285
2016-05-17 23:30:00,92500,92700,92250,92440,13033
2016-05-17 23:45:00,92450,92500,92390,92420,2780
2016-05-18 10:00:00,92390,92390,91750,91810,44128
2016-05-18 10:15:00,91800,91810,91560,91690,28286
2016-05-18 10:30:00,91700,91720,91390,91590,26759
2016-05-18 10:45:00,91590,91640,91250,91470,23930
2016-05-18 11:00:00,91470,91750,91450,91580,24461
2016-05-18 11:15:00,91570,91790,91500,91520,19486
2016-05-18 11:30:00,91520,91660,91470,91580,12542
2016-05-18 11:45:00,91580,91630,91290,91550,22665
2016-05-18 12:00:00,91540,91840,91390,91770,25314
2016-05-18 12:15:00,91780,91950,91740,91820,20512
2016-05-18 12:30:00,91820,91920,91660,91890,15522
2016-05-18 12:45:00,91890,92060,91650,91760,17703
2016-05-18 13:00:00,91750,91880,91510,91850,21658
2016-05-18 13:15:00,91850,91850,91660,91660,7760
2016-05-18 13:30:00,91660,91820,91580,91720,9707
2016-05-18 13:45:00,91710,91920,91590,91900,7359
2016-05-18 14:00:00,91880,92190,91860,92110,15839
2016-05-18 14:15:00,92110,92130,91710,91760,16499
2016-05-18 14:30:00,91750,91890,91670,91690,12378
2016-05-18 14:45:00,91700,91860,91650,91680,10723
2016-05-18 15:00:00,91690,91820,91550,91570,16527
2016-05-18 15:15:00,91570,91650,91420,91490,18836
2016-05-18 15:30:00,91500,91610,91450,91510,10612
2016-05-18 15:45:00,91500,91590,91390,91490,11557
2016-05-18 16:00:00,91480,91560,91260,91470,20050
2016-05-18 16:15:00,91470,91820,91460,91680,18929
2016-05-18 16:30:00,91680,91960,91540,91900,27164
2016-05-18 16:45:00,91890,92240,91790,92220,24021
2016-05-18 17:00:00,92230,92350,92070,92260,25054
2016-05-18 17:15:00,92250,92340,92100,92210,14783
2016-05-18 17:30:00,92190,92210,91570,92140,75375
2016-05-18 17:45:00,92130,92260,91760,91790,26499
2016-05-18 18:00:00,91800,91920,91620,91710,21557
2016-05-18 18:15:00,91710,92070,91680,92030,24134
2016-05-18 18:30:00,92040,92290,91830,92280,32314
2016-05-18 19:00:00,92150,92250,92010,92130,8997
2016-05-18 19:15:00,92120,92190,91960,92090,6296
2016-05-18 19:30:00,92100,92180,91870,91960,6417
2016-05-18 19:45:00,91940,92060,91900,92040,4088
2016-05-18 20:00:00,92040,92150,91960,91960,3754
2016-05-18 20:15:00,91980,92050,91900,92000,4267
2016-05-18 20:30:00,91990,92200,91980,92140,6396
2016-05-18 20:45:00,92130,92150,92000,92100,3168
2016-05-18 21:00:00,92100,92110,91000,91010,52711
2016-05-18 21:15:00,91010,91010,90410,90480,45533
2016-05-18 21:30:00,90480,90840,90370,90700,25137
2016-05-18 21:45:00,90700,90890,90630,90680,12100
2016-05-18 22:00:00,90670,90860,90530,90580,12397
2016-05-18 22:15:00,90580,90580,90250,90270,19002
2016-05-18 22:30:00,90260,90440,90190,90430,14806
2016-05-18 22:45:00,90440,90520,90310,90330,9086
2016-05-18 23:00:00,90330,90530,90310,90500,5600
2016-05-18 23:15:00,90500,90530,90490,90510,2781
2016-05-18 23:30:00,90520,90590,90380,90480,6034
2016-05-18 23:45:00,90480,90600,90450,90600,2648
2016-05-19 10:00:00,90490,90690,89960,90020,63054
2016-05-19 10:15:00,90020,90140,89730,89960,44544
2016-05-19 10:30:00,89960,90110,89720,89880,25768
2016-05-19 10:45:00,89870,90180,89820,90080,18070
2016-05-19 11:00:00,90060,90170,89810,89820,23635
2016-05-19 11:15:00,89820,89900,89530,89580,24739
2016-05-19 11:30:00,89580,89680,89500,89510,16811
2016-05-19 11:45:00,89510,89760,89370,89600,30444
2016-05-19 12:00:00,89600,89770,89480,89560,13625
2016-05-19 12:15:00,89560,89570,89110,89130,34369
2016-05-19 12:30:00,89130,89300,89040,89150,22076
2016-05-19 12:45:00,89150,89330,89100,89230,16763
2016-05-19 13:00:00,89220,89450,89210,89390,15895
2016-05-19 13:15:00,89400,89590,89390,89430,13980
2016-05-19 13:30:00,89430,89690,89390,89560,12966
2016-05-19 13:45:00,89560,89670,89380,89430,7544
2016-05-19 14:00:00,89430,89720,89430,89670,9696
2016-05-19 14:15:00,89670,89740,89600,89650,8783
2016-05-19 14:30:00,89630,89800,89580,89700,14194
2016-05-19 14:45:00,89700,89750,89440,89500,12737
2016-05-19 15:00:00,89510,89620,89340,89500,13665
2016-05-19 15:15:00,89480,89500,89210,89230,12573
2016-05-19 15:30:00,89220,89360,89160,89340,20967
2016-05-19 15:45:00,89340,89520,89230,89310,17516
2016-05-19 16:00:00,89320,89520,89230,89370,16883
2016-05-19 16:15:00,89380,89440,89120,89150,16362
2016-05-19 16:30:00,89150,89280,88920,89240,33524
2016-05-19 16:45:00,89240,89270,88610,88650,27619
2016-05-19 17:00:00,88650,88800,88500,88590,29032
2016-05-19 17:15:00,88600,88840,88550,88800,21033
2016-05-19 17:30:00,88810,89160,88810,89110,32902
2016-05-19 17:45:00,89120,89160,88610,88650,28444
2016-05-19 18:00:00,88660,88710,88280,88340,40032
2016-05-19 18:15:00,88330,88660,88300,88340,25566
2016-05-19 18:30:00,88350,88500,88320,88350,19844
2016-05-19 19:00:00,88530,88930,88460,88770,15850
2016-05-19 19:15:00,88770,88970,88720,88730,11615
2016-05-19 19:30:00,88740,88760,88410,88540,11105
2016-05-19 19:45:00,88550,88670,88540,88600,4766
2016-05-19 20:00:00,88590,88880,88560,88850,7952
2016-05-19 20:15:00,88860,88920,88710,88790,6044
2016-05-19 20:30:00,88800,88940,88690,88870,6383
2016-05-19 20:45:00,88870,88930,88730,88810,4337
2016-05-19 21:00:00,88810,89080,88790,89030,9716
2016-05-19 21:15:00,89040,89130,88990,89100,10758
2016-05-19 21:30:00,89100,89240,89060,89160,8680
2016-05-19 21:45:00,89160,89200,89040,89080,5387
2016-05-19 22:00:00,89070,89160,89060,89100,3283
2016-05-19 22:15:00,89100,89200,89040,89170,3428
2016-05-19 22:30:00,89180,89220,89070,89130,3431
2016-05-19 22:45:00,89110,89270,88930,88960,9357
2016-05-19 23:00:00,88960,89010,88840,88960,3808
2016-05-19 23:15:00,88960,89070,88900,88950,3264
2016-05-19 23:30:00,88930,89020,88910,88990,3757
2016-05-19 23:45:00,88990,89030,88920,89010,2463
2016-05-20 10:00:00,89040,89680,89040,89390,51120
2016-05-20 10:15:00,89380,89540,89370,89510,19567
2016-05-20 10:30:00,89500,89550,89070,89370,28452
2016-05-20 10:45:00,89380,89390,89020,89040,16643
2016-05-20 11:00:00,89040,89380,89010,89270,17866
2016-05-20 11:15:00,89260,89400,89140,89230,13067
2016-05-20 11:30:00,89230,89590,89220,89490,21445
2016-05-20 11:45:00,89490,89650,89350,89390,17291
2016-05-20 12:00:00,89400,89400,88930,88930,24121
2016-05-20 12:15:00,88930,88960,88600,88620,33791
2016-05-20 12:30:00,88630,88760,88520,88750,16626
2016-05-20 12:45:00,88740,88760,88390,88460,20503
2016-05-20 13:00:00,88460,88580,88410,88500,15011
2016-05-20 13:15:00,88500,88570,88350,88490,12550
2016-05-20 13:30:00,88480,88490,88230,88420,15559
2016-05-20 13:45:00,88420,88440,88280,88330,7526
2016-05-20 14:00:00,88320,88470,88230,88360,8581
2016-05-20 14:15:00,88360,88440,88240,88390,10601
2016-05-20 14:30:00,88400,88400,88160,88340,11551
2016-05-20 14:45:00,88340,88510,88260,88450,12418
2016-05-20 15:00:00,88450,88650,88350,88630,19577
2016-05-20 15:15:00,88620,88850,88570,88600,18383
2016-05-20 15:30:00,88590,88610,88320,88390,16074
2016-05-20 15:45:00,88390,88530,88270,88450,12002
2016-05-20 16:00:00,88430,88740,88280,88700,20273
2016-05-20 16:15:00,88700,88900,88580,88770,17565
2016-05-20 16:30:00,88780,89130,88760,88890,26428
2016-05-20 16:45:00,88900,88970,88430,88500,23753
2016-05-20 17:00:00,88500,88700,88430,88580,18911
2016-05-20 17:15:00,88570,88630,88020,88060,38273
2016-05-20 17:30:00,88060,88380,88020,88300,23141
2016-05-20 17:45:00,88300,88770,88260,88600,28503
2016-05-20 18:00:00,88580,88830,88460,88550,22547
2016-05-20 18:15:00,88550,88870,88450,88780,20155
2016-05-20 18:30:00,88790,88860,88670,88770,20314
2016-05-20 19:00:00,88750,88780,88460,88520,10916
2016-05-20 19:15:00,88520,88770,88380,88650,11955
2016-05-20 19:30:00,88640,88740,88520,88550,4864
2016-05-20 19:45:00,88540,88650,88440,88500,4359
2016-05-20 20:00:00,88500,88580,88340,88530,7360
2016-05-20 20:15:00,88540,88640,88450,88480,4715
2016-05-20 20:30:00,88470,88560,88400,88490,4983
2016-05-20 20:45:00,88480,88530,88300,88330,5927
2016-05-20 21:00:00,88350,88540,88280,88410,11996
2016-05-20 21:15:00,88400,88510,88310,88480,5120
2016-05-20 21:30:00,88480,88510,88380,88420,2835
2016-05-20 21:45:00,88430,88470,88320,88390,2694
2016-05-20 22:00:00,88400,88540,88370,88480,2423
2016-05-20 22:15:00,88470,88510,88420,88420,2064
2016-05-20 22:30:00,88420,88510,88400,88490,1991
2016-05-20 22:45:00,88500,88610,88480,88610,2652
2016-05-20 23:00:00,88620,88660,88500,88520,2777
2016-05-20 23:15:00,88520,88580,88520,88580,884
2016-05-20 23:30:00,88570,88660,88550,88630,2921
2016-05-20 23:45:00,88650,88700,88620,88690,2415
2016-05-23 10:00:00,88630,88630,87650,87690,53998
2016-05-23 10:15:00,87700,87720,87450,87540,33864
2016-05-23 10:30:00,87540,87720,87340,87410,26840
2016-05-23 10:45:00,87400,87670,87310,87590,19479
2016-05-23 11:00:00,87580,87790,87500,87700,16852
2016-05-23 11:15:00,87710,87790,87500,87600,17998
2016-05-23 11:30:00,87600,87710,87510,87550,9420
2016-05-23 11:45:00,87540,87590,87370,87410,12400
2016-05-23 12:00:00,87410,87610,87240,87410,22277
2016-05-23 12:15:00,87410,87470,87290,87430,9959
2016-05-23 12:30:00,87450,87570,87320,87460,8577
2016-05-23 12:45:00,87460,87480,87180,87190,13931
2016-05-23 13:00:00,87200,87210,87020,87160,20273
2016-05-23 13:15:00,87170,87200,87030,87190,7804
2016-05-23 13:30:00,87180,87200,87050,87150,4743
2016-05-23 13:45:00,87130,87270,87110,87150,8145
2016-05-23 14:00:00,87130,87200,87050,87150,6683
2016-05-23 14:15:00,87160,87350,87130,87230,8495
2016-05-23 14:30:00,87220,87490,87210,87480,10642
2016-05-23 14:45:00,87490,87540,87310,87380,10432
2016-05-23 15:00:00,87390,87400,87250,87280,7012
2016-05-23 15:15:00,87280,87300,87090,87150,15412
2016-05-23 15:30:00,87150,87220,87030,87140,11629
2016-05-23 15:45:00,87140,87170,86930,87030,15581
2016-05-23 16:00:00,87020,87250,87020,87150,18412
2016-05-23 16:15:00,87150,87180,86770,86830,23409
2016-05-23 16:30:00,86850,87030,86780,86940,19647
2016-05-23 16:45:00,86940,87140,86900,87110,16037
2016-05-23 17:00:00,87120,87540,87120,87390,32550
2016-05-23 17:15:00,87410,87950,87390,87670,45784
2016-05-23 17:30:00,87670,87780,87520,87620,18109
2016-05-23 17:45:00,87620,87650,87420,87580,16116
2016-05-23 18:00:00,87590,87860,87560,87570,19460
2016-05-23 18:15:00,87570,87730,87520,87680,11939
2016-05-23 18:30:00,87670,87760,87430,87650,18230
2016-05-23 19:00:00,87600,87610,87440,87570,12144
2016-05-23 19:15:00,87560,87670,87540,87670,5431
2016-05-23 19:30:00,87670,87710,87500,87580,4987
2016-05-23 19:45:00,87580,87800,87560,87800,5267
2016-05-23 20:00:00,87800,87900,87720,87870,8059
2016-05-23 20:15:00,87870,88140,87810,88060,14627
2016-05-23 20:30:00,88070,88300,87980,88170,18252
2016-05-23 20:45:00,88170,88220,88090,88110,6799
2016-05-23 21:00:00,88120,88150,88040,88120,5127
2016-05-23 21:15:00,88130,88290,88040,88210,8723
2016-05-23 21:30:00,88220,88410,88160,88290,8230
2016-05-23 21:45:00,88300,88330,88200,88250,7468
2016-05-23 22:00:00,88250,88270,88180,88230,4484
2016-05-23 22:15:00,88240,88240,88140,88200,3642
2016-05-23 22:30:00,88190,88230,88090,88160,3860
2016-05-23 22:45:00,88160,88200,88060,88090,3543
2016-05-23 23:00:00,88080,88120,88070,88100,2004
2016-05-23 23:15:00,88100,88110,88040,88040,2051
2016-05-23 23:30:00,88050,88070,87930,87940,3747
2016-05-23 23:45:00,87940,87960,87900,87900,2271
2016-05-24 10:00:00,87900,87900,87300,87390,42991
2016-05-24 10:15:00,87380,87670,87300,87640,19773
2016-05-24 10:30:00,87630,87950,87550,87880,27764
2016-05-24 10:45:00,87890,87950,87660,87730,17175
2016-05-24 11:00:00,87730,87990,87680,87760,18848
2016-05-24 11:15:00,87750,87930,87680,87730,15333
2016-05-24 11:30:00,87730,87810,87520,87670,18480
2016-05-24 11:45:00,87670,87900,87650,87850,14128
2016-05-24 12:00:00,87860,87990,87770,87850,18536
2016-05-24 12:15:00,87850,88090,87820,87880,17214
2016-05-24 12:30:00,87870,88090,87750,87950,15577
2016-05-24 12:45:00,87950,88020,87830,87910,6459
2016-05-24 13:00:00,87910,87980,87770,87820,7729
2016-05-24 13:15:00,87830,88010,87700,87960,9202
2016-05-24 13:30:00,87950,88000,87850,87930,5984
2016-05-24 13:45:00,87930,88070,87850,87850,8400
2016-05-24 14:00:00,87870,88010,87850,87910,6430
2016-05-24 14:15:00,87920,88000,87870,87920,7779
2016-05-24 14:30:00,87920,88310,87900,88250,23944
2016-05-24 14:45:00,88250,88470,88240,88380,24176
2016-05-24 15:00:00,88390,88730,88340,88580,35079
2016-05-24 15:15:00,88590,88700,88500,88510,13557
2016-05-24 15:30:00,88520,88660,88430,88490,12074
2016-05-24 15:45:00,88480,88650,88430,88580,9952
2016-05-24 16:00:00,88570,88620,88350,88410,16913
2016-05-24 16:15:00,88410,88440,88270,88350,10865
2016-05-24 16:30:00,88360,88510,88270,88330,16863
2016-05-24 16:45:00,88330,88470,88290,88350,13925
2016-05-24 17:00:00,88350,88450,88220,88430,14065
2016-05-24 17:15:00,88430,88590,88410,88460,14417
2016-05-24 17:30:00,88460,88800,88370,88660,24183
2016-05-24 17:45:00,88650,88730,88550,88730,15499
2016-05-24 18:00:00,88720,88860,88620,88670,16783
2016-05-24 18:15:00,88680,88820,88600,88640,10698
2016-05-24 18:30:00,88660,88780,88600,88680,10702
2016-05-24 19:00:00,88670,88760,88380,88570,9070
2016-05-24 19:15:00,88580,88670,88550,88600,2291
2016-05-24 19:30:00,88600,88680,88590,88650,3318
2016-05-24 19:45:00,88650,88710,88610,88650,2784
2016-05-24 20:00:00,88650,88800,88650,88730,6784
2016-05-24 20:15:00,88720,88780,88600,88660,3718
2016-05-24 20:30:00,88660,88680,88560,88610,3529
2016-05-24 20:45:00,88600,88710,88590,88640,2761
2016-05-24 21:00:00,88640,88670,88550,88670,2074
2016-05-24 21:15:00,88670,88680,88570,88620,2612
2016-05-24 21:30:00,88620,88670,88600,88630,1922
2016-05-24 21:45:00,88630,88840,88630,88770,5979
2016-05-24 22:00:00,88770,88890,88770,88820,3556
2016-05-24 22:15:00,88810,88990,88750,88990,6559
2016-05-24 22:30:00,88990,89040,88940,88970,4157
2016-05-24 22:45:00,88970,89030,88940,88950,4145
2016-05-24 23:00:00,88960,89090,88940,89070,3987
2016-05-24 23:15:00,89090,89340,89090,89280,9890
2016-05-24 23:30:00,89280,89560,89260,89480,13235
2016-05-24 23:45:00,89460,89500,89430,89440,2387
2016-05-25 10:00:00,89490,90340,89490,90250,57347
2016-05-25 10:15:00,90270,90350,90120,90310,36743
2016-05-25 10:30:00,90310,90560,90250,90510,32229
2016-05-25 10:45:00,90510,90650,90370,90460,26877
2016-05-25 11:00:00,90460,90740,90380,90720,29236
2016-05-25 11:15:00,90710,90750,90550,90570,16570
2016-05-25 11:30:00,90580,90690,90430,90460,13486
2016-05-25 11:45:00,90460,90740,90440,90700,14163
2016-05-25 12:00:00,90690,90730,90520,90580,13687
2016-05-25 12:15:00,90600,90640,90460,90550,11742
2016-05-25 12:30:00,90550,90840,90490,90830,19310
2016-05-25 12:45:00,90810,90880,90760,90840,13683
2016-05-25 13:00:00,90850,90890,90600,90780,15517
2016-05-25 13:15:00,90800,90850,90620,90720,8663
2016-05-25 13:30:00,90710,90720,90550,90610,8563
2016-05-25 13:45:00,90600,90770,90560,90750,9749
2016-05-25 14:00:00,90760,90840,90690,90820,5330
2016-05-25 14:15:00,90810,90820,90640,90780,7980
2016-05-25 14:30:00,90780,90780,90650,90750,9714
2016-05-25 14:45:00,90740,90980,90650,90930,15611
2016-05-25 15:00:00,90930,91070,90840,91060,19427
2016-05-25 15:15:00,91060,91070,90890,90920,11534
2016-05-25 15:30:00,90910,91040,90830,90960,11714
2016-05-25 15:45:00,90950,91220,90910,91180,19484
2016-05-25 16:00:00,91200,91280,91000,91000,17489
2016-05-25 16:15:00,91000,91170,90940,91130,9165
2016-05-25 16:30:00,91130,91210,90960,91200,15559
2016-05-25 16:45:00,91200,91270,90980,90990,12984
2016-05-25 17:00:00,90990,91380,90970,91300,23967
2016-05-25 17:15:00,91300,91380,91000,91060,21644
2016-05-25 17:30:00,91070,91350,90750,90790,67084
2016-05-25 17:45:00,90800,90860,90370,90790,48379
2016-05-25 18:00:00,90770,91040,90380,90420,40072
2016-05-25 18:15:00,90410,90630,90300,90450,26763
2016-05-25 18:30:00,90450,90670,90130,90190,25567
2016-05-25 19:00:00,90180,90310,90010,90250,14589
2016-05-25 19:15:00,90240,90340,90150,90220,7495
2016-05-25 19:30:00,90220,90350,90190,90330,5878
2016-05-25 19:45:00,90320,90500,90290,90500,10216
2016-05-25 20:00:00,90480,90630,90410,90490,10741
2016-05-25 20:15:00,90490,90750,90430,90730,5695
2016-05-25 20:30:00,90740,90880,90710,90770,7235
2016-05-25 20:45:00,90770,90790,90640,90680,4130
2016-05-25 21:00:00,90680,90730,90550,90730,4372
2016-05-25 21:15:00,90720,91040,90720,91000,11867
2016-05-25 21:30:00,91010,91250,90940,91190,9682
2016-05-25 21:45:00,91200,91270,90970,91040,7803
2016-05-25 22:00:00,91040,91090,90990,91080,3167
2016-05-25 22:15:00,91070,91160,91060,91160,4186
2016-05-25 22:30:00,91160,91180,91080,91150,3618
2016-05-25 22:45:00,91140,91150,91030,91050,3081
2016-05-25 23:00:00,91050,91160,91000,91150,3089
2016-05-25 23:15:00,91130,91340,91090,91280,7269
2016-05-25 23:30:00,91290,91320,91130,91140,3958
2016-05-25 23:45:00,91160,91210,91110,91130,1908
2016-05-26 10:00:00,91260,91900,91260,91410,35485
2016-05-26 10:15:00,91420,91430,91020,91170,28064
2016-05-26 10:30:00,91170,91320,91010,91260,16522
2016-05-26 10:45:00,91260,91450,91220,91370,14296
2016-05-26 11:00:00,91370,91420,91270,91340,9995
2016-05-26 11:15:00,91340,91350,90950,90990,13431
2016-05-26 11:30:00,90990,91180,90950,91010,15642
2016-05-26 11:45:00,90990,91160,90990,91070,7074
2016-05-26 12:00:00,91070,91350,91020,91280,13362
2016-05-26 12:15:00,91290,91500,91250,91370,13050
2016-05-26 12:30:00,91360,91740,91360,91700,21375
2016-05-26 12:45:00,91700,92090,91700,92030,32166
2016-05-26 13:00:00,92040,92200,92040,92110,17758
2016-05-26 13:15:00,92100,92440,92090,92410,24237
2016-05-26 13:30:00,92410,92540,92320,92390,19404
2016-05-26 13:45:00,92390,92680,92330,92640,17121
2016-05-26 14:00:00,92630,92630,92460,92570,13973
2016-05-26 14:15:00,92580,92630,92340,92440,11840
2016-05-26 14:30:00,92440,92880,92440,92860,25941
2016-05-26 14:45:00,92860,93110,92840,92950,28836
2016-05-26 15:00:00,92950,93030,92780,92860,15808
2016-05-26 15:15:00,92850,92940,92720,92810,11506
2016-05-26 15:30:00,92800,92860,92560,92780,20307
2016-05-26 15:45:00,92780,92860,92420,92470,22746
2016-05-26 16:00:00,92470,92640,92350,92590,23547
2016-05-26 16:15:00,92590,92660,92470,92590,9663
2016-05-26 16:30:00,92590,92640,92370,92500,13985
2016-05-26 16:45:00,92500,92500,91680,91700,45809
2016-05-26 17:00:00,91690,92040,91650,91900,26151
2016-05-26 17:15:00,91890,91970,91680,91970,15827
2016-05-26 17:30:00,91960,91960,91180,91440,43943
2016-05-26 17:45:00,91430,91480,90930,90970,33362
2016-05-26 18:00:00,90970,91290,90900,91170,27452
2016-05-26 18:15:00,91170,91510,91010,91500,22448
2016-05-26 18:30:00,91500,91720,91370,91530,23753
2016-05-26 19:00:00,91530,91840,91420,91670,12689
2016-05-26 19:15:00,91650,91950,91570,91840,10471
2016-05-26 19:30:00,91850,91960,91800,91860,6166
2016-05-26 19:45:00,91860,91860,91580,91790,7253
2016-05-26 20:00:00,91790,91900,91730,91840,4568
2016-05-26 20:15:00,91840,91880,91710,91740,3251
2016-05-26 20:30:00,91740,91740,91520,91550,5571
2016-05-26 20:45:00,91540,91610,91460,91530,5047
2016-05-26 21:00:00,91540,91680,91510,91610,3421
2016-05-26 21:15:00,91610,91730,91400,91450,6726
2016-05-26 21:30:00,91440,91540,91260,91260,5300
2016-05-26 21:45:00,91270,91370,91130,91160,5410
2016-05-26 22:00:00,91160,91250,91150,91190,3614
2016-05-26 22:15:00,91190,91300,91180,91240,1886
2016-05-26 22:30:00,91240,91280,91210,91230,1060
2016-05-26 22:45:00,91230,91270,91190,91190,2118
2016-05-26 23:00:00,91190,91220,91150,91180,2317
2016-05-26 23:15:00,91180,91200,91110,91140,2496
2016-05-26 23:30:00,91140,91250,91120,91250,2569
2016-05-26 23:45:00,91250,91280,91190,91270,2590
2016-05-27 10:00:00,91270,91340,90630,90700,49269
2016-05-27 10:15:00,90710,91220,90580,91210,31402
2016-05-27 10:30:00,91210,91770,91150,91500,36761
2016-05-27 10:45:00,91500,91530,91310,91370,16666
2016-05-27 11:00:00,91370,91490,91160,91220,21430
2016-05-27 11:15:00,91220,91340,90760,90830,22491
2016-05-27 11:30:00,90820,90930,90680,90800,20787
2016-05-27 11:45:00,90810,91070,90750,90900,13490
2016-05-27 12:00:00,90870,90970,90600,90600,15109
2016-05-27 12:15:00,90600,90950,90460,90930,24182
2016-05-27 12:30:00,90930,91440,90860,91290,28387
2016-05-27 12:45:00,91300,91360,91070,91150,13107
2016-05-27 13:00:00,91140,91650,91110,91250,26038
2016-05-27 13:15:00,91260,91360,91060,91070,12835
2016-05-27 13:30:00,91090,91220,90880,91170,21043
2016-05-27 13:45:00,91170,91400,91110,91210,14456
2016-05-27 14:00:00,91220,91370,91110,91150,7248
2016-05-27 14:15:00,91160,91300,91040,91230,7398
2016-05-27 14:30:00,91220,91260,91000,91130,16523
2016-05-27 14:45:00,91140,91280,90960,91080,13749
2016-05-27 15:00:00,91080,91280,91030,91130,10640
2016-05-27 15:15:00,91140,91260,91090,91170,7782
2016-05-27 15:30:00,91180,91560,91040,91340,35993
2016-05-27 15:45:00,91340,91440,91030,91090,16995
2016-05-27 16:00:00,91090,91220,90780,91120,27710
2016-05-27 16:15:00,91130,91450,90950,91350,24644
2016-05-27 16:30:00,91360,91370,90990,91130,17369
2016-05-27 16:45:00,91130,91340,91090,91150,13256
2016-05-27 17:00:00,91160,91440,91090,91350,15348
